,x
40141_at,-0.021691451
34809_at,-0.021662512
35768_at,-0.021655751
263_g_at,-0.021655051
41462_at,-0.021621983
31344_at,-0.021595423
41836_at,-0.021552507
32081_at,-0.021546764
123_at,-0.021513025
40061_at,-0.021467613
1098_at,-0.021465481
32704_at,-0.021442665
39199_at,-0.021438703
41554_at,-0.021396894
40530_at,-0.02133344
33775_s_at,-0.021277289
33981_at,-0.021162781
37822_at,-0.021161766
38497_at,-0.021150003
31756_at,-0.021140063
35577_at,-0.021088472
40190_at,-0.021039114
31663_at,-0.02102955
32513_at,-0.020999767
38419_at,-0.020967312
33808_at,-0.020944275
1363_at,-0.02086838
32501_at,-0.020865401
39794_at,-0.020854373
645_at,-0.02077782
40836_s_at,-0.020774736
39667_at,-0.020769395
35874_at,-0.020695692
32605_r_at,-0.020566759
41692_at,-0.020562379
33101_g_at,-0.020560134
39764_at,-0.020414865
41082_at,-0.02040718
37785_at,-0.020403094
36050_at,-0.020377534
35181_at,-0.020333991
34492_at,-0.020316706
41089_at,-0.020315988
41748_at,-0.020168395
37246_at,-0.020096533
40208_at,-0.020058046
34571_at,-0.020037331
41699_f_at,-0.020011088
747_at,-0.020004236
40438_at,-0.019971138
35394_at,-0.019926934
41656_at,-0.019865401
33134_at,-0.019858059
32269_at,-0.019829174
766_at,-0.019798474
40622_r_at,-0.019794359
31637_s_at,-0.019794306
34108_g_at,-0.019781175
33178_at,-0.019759858
40345_at,-0.019726065
33963_at,-0.019717006
41697_at,-0.019709741
32075_at,-0.019699732
40340_at,-0.019694192
34298_at,-0.019648922
32015_at,-0.019591365
35788_at,-0.0194964
597_at,-0.019439486
40067_at,-0.01943121
38137_at,-0.019211974
35849_at,-0.019188884
38634_at,-0.019159115
1469_at,-0.019139708
39446_s_at,-0.019131144
41387_r_at,-0.019129257
179_at,-0.019097692
1716_at,-0.019096425
32417_at,-0.019094804
37076_at,-0.019038725
38785_at,-0.019033142
34357_g_at,-0.018920621
36157_at,-0.018788345
36250_at,-0.018732561
34695_at,-0.01871706
34775_at,-0.018695893
32162_r_at,-0.018686393
38162_at,-0.018605642
35528_at,-0.018544155
41533_at,-0.018536939
39732_at,-0.018494609
39015_f_at,-0.018385604
39868_at,-0.018381943
31732_at,-0.018379795
35064_at,-0.018344233
37939_at,-0.018294492
38569_at,-0.018253531
1573_at,-0.018250342
1531_at,-0.018245143
33903_at,-0.018146149
37267_at,-0.01808833
31565_at,-0.018017032
720_at,-0.018012556
37441_at,-0.017969069
40082_at,-0.017965745
32223_at,-0.017965514
36647_at,-0.017937134
32783_at,-0.017889429
32177_s_at,-0.017840638
34293_at,-0.017747178
40382_at,-0.017692443
37498_at,-0.017498589
36212_at,-0.017484145
37104_at,-0.017390428
34221_at,-0.017325021
35612_at,-0.017320375
36268_at,-0.01731255
36328_at,-0.017272121
1577_at,-0.017240825
38787_at,-0.017216458
35897_r_at,-0.017214408
2078_s_at,-0.017202492
1880_at,-0.017198808
496_s_at,-0.017178612
33104_at,-0.017163602
33303_at,-0.017049814
40152_r_at,-0.01702553
34118_at,-0.016998058
34769_at,-0.016996846
36224_g_at,-0.016990179
38391_at,-0.016982617
1963_at,-0.016899791
40388_at,-0.016782329
34545_at,-0.016708324
40310_at,-0.016679975
36480_at,-0.016641623
36919_r_at,-0.01659672
39688_at,-0.016595327
40415_at,-0.016589205
38657_s_at,-0.016494508
32142_at,-0.016456913
754_s_at,-0.016408106
777_at,-0.016402718
31788_at,-0.016378305
298_at,-0.016335061
38274_at,-0.016271385
40716_at,-0.016263222
40426_at,-0.016261374
37401_g_at,-0.016243879
31331_at,-0.01617808
40481_r_at,-0.016167641
39572_at,-0.016156206
36542_at,-0.01611926
36365_at,-0.016092997
840_at,-0.016072262
31307_at,-0.016049062
1161_at,-0.01601754
41744_at,-0.015959951
32672_at,-0.015952019
36955_at,-0.015923808
1507_s_at,-0.015851475
33954_at,-0.015843403
32836_at,-0.015824309
33382_at,-0.015712312
34934_at,-0.015693564
36120_at,-0.015624122
34448_s_at,-0.015610637
1599_at,-0.015564207
39356_at,-0.015529442
38817_at,-0.015517263
38298_at,-0.015511899
1973_s_at,-0.015501973
36290_s_at,-0.015465669
180_at,-0.015435188
33466_at,-0.015408721
33739_at,-0.015357381
31775_at,-0.015349962
511_s_at,-0.015347171
40235_at,-0.01521319
32600_at,-0.015212811
32737_at,-0.015161769
36001_at,-0.01488559
36400_at,-0.014829341
622_at,-0.014803099
33468_at,-0.014755768
533_g_at,-0.014728551
41142_at,-0.014629684
1294_at,-0.014570797
40843_at,-0.014509008
1595_at,-0.014476234
38399_at,-0.014474565
31419_r_at,-0.014369371
31440_at,-0.014364114
1349_at,-0.014331711
36932_at,-0.014267098
257_at,-0.014250004
32778_at,-0.014215072
440_at,-0.014198008
37834_at,-0.013964335
1768_s_at,-0.013931042
33219_at,-0.013914909
41621_i_at,-0.013856783
AFFX-HUMGAPDH/M33197_M_st,-0.013845768
38816_at,-0.013843082
1962_at,-0.013804373
36532_at,-0.013772008
40723_at,-0.01373001
38615_at,-0.01370674
34227_i_at,-0.013695616
37446_at,-0.013671468
33248_at,-0.013610105
1869_at,-0.013495309
1866_g_at,-0.013391621
31949_at,-0.013324799
41287_s_at,-0.013270245
35027_at,-0.013249223
34232_at,-0.01318278
1754_at,-0.013164172
41707_at,-0.013152959
40920_at,-0.013123943
39022_at,-0.013122114
38074_at,-0.013047138
33384_at,-0.012996828
41618_at,-0.012924185
571_at,-0.01287141
40400_at,-0.012739457
1077_at,-0.012736883
34473_at,-0.012734662
37795_at,-0.0127314
100_g_at,-0.012713168
40052_at,-0.012696514
35647_at,-0.01248718
188_at,-0.012381366
40822_at,-0.012335116
39778_at,-0.012322654
39637_at,-0.012276034
1951_at,-0.012265163
35646_at,-0.012163776
37477_at,-0.012142073
34832_s_at,-0.012091891
35083_at,-0.012064312
36807_at,-0.011933299
35222_at,-0.011925839
34206_at,-0.011922648
34115_at,-0.011878643
31574_i_at,-0.011684224
1757_i_at,-0.011678362
2076_s_at,-0.011626838
32104_i_at,-0.011619301
31410_at,-0.011526642
41279_f_at,-0.011479479
35494_at,-0.011475444
34320_at,-0.011436433
33333_at,-0.011393581
36469_at,-0.01134677
35860_r_at,-0.011335907
34512_at,-0.011298712
39397_at,-0.011103602
39583_at,-0.011095956
32823_at,-0.011095109
36237_at,-0.011023441
1406_at,-0.01101659
41201_at,-0.010994967
40474_r_at,-0.010991574
1014_at,-0.010982874
155_s_at,-0.010883531
35110_at,-0.010780806
38780_at,-0.010774856
33252_at,-0.010773023
33541_s_at,-0.01071597
37460_at,-0.010685237
40820_at,-0.010652183
41807_at,-0.010611631
37138_at,-0.010583898
34541_at,-0.0105661
37131_at,-0.010517081
35552_at,-0.010484517
31872_at,-0.010467448
290_s_at,-0.01045942
39570_at,-0.010450049
34389_at,-0.010367751
31554_at,-0.010343314
1112_g_at,-0.010265216
37597_s_at,-0.010164241
31903_at,-0.010156649
40128_at,-0.010152617
40829_at,-0.010123044
36097_at,-0.010122735
1704_at,-0.010076815
41476_at,-0.010050023
35132_at,-0.010044529
39619_at,-0.010028748
33639_g_at,-0.00996939
40641_at,-0.009951309
34382_at,-0.009936608
33590_at,-0.009936211
31947_r_at,-0.00991664
34493_at,-0.009912371
682_at,-0.009891748
34399_at,-0.009825324
38448_at,-0.009727684
36082_at,-0.009608195
32077_s_at,-0.009528196
32598_at,-0.009426596
1510_g_at,-0.009403914
34950_at,-0.009352559
1404_r_at,-0.009201028
36557_at,-0.009175093
36229_at,-0.009133171
32547_at,-0.009108999
160039_at,-0.009024146
1759_f_at,-0.009009309
40997_at,-0.008982961
39056_at,-0.008975651
34673_r_at,-0.008940791
1206_at,-0.008914483
37312_at,-0.008859834
34362_at,-0.008809313
34240_s_at,-0.008782464
40614_at,-0.00874288
40799_at,-0.008724994
38519_at,-0.008683152
40275_at,-0.008679194
39107_at,-0.008668309
39687_at,-0.008523662
37489_s_at,-0.008500887
35887_at,-0.008410259
39118_at,-0.00836621
38528_at,-0.008310783
38603_at,-0.008223224
40280_at,-0.008210964
31383_at,-0.008175389
34549_g_at,-0.008168445
35221_at,-0.00815284
32452_at,-0.007945976
39707_at,-0.007914966
39852_at,-0.007905421
39554_at,-0.007901167
41066_at,-0.007793148
38171_at,-0.007789647
37733_at,-0.007745881
739_at,-0.007741044
32869_at,-0.00772686
1554_f_at,-0.007713385
31509_at,-0.00762978
38539_at,-0.007608389
39256_at,-0.007436034
34256_at,-0.007420142
31572_at,-0.007390763
35374_at,-0.007286644
39391_at,-0.007233708
38921_at,-0.007210724
33500_i_at,-0.007204507
37092_at,-0.007192123
33643_at,-0.007150932
36844_at,-0.007145156
33076_at,-0.007129578
39819_at,-0.007086364
1515_at,-0.00708345
1763_at,-0.007056012
35466_at,-0.007054274
33474_at,-0.007044403
2012_s_at,-0.007001812
34696_at,-0.006989731
38320_s_at,-0.006977123
40896_at,-0.00695556
35504_at,-0.006861399
31914_at,-0.006851712
1830_s_at,-0.006827184
32827_at,-0.006811679
32840_at,-0.00671367
40471_at,-0.006666021
565_at,-0.006650525
34066_at,-0.006635716
AFFX-HUMGAPDH/M33197_3_st,-0.006615847
35217_at,-0.00659451
34508_r_at,-0.006549465
37410_at,-0.006538079
39633_at,-0.006483971
37434_at,-0.006400471
1530_g_at,-0.006397735
37957_at,-0.006396561
37003_at,-0.006328273
39262_at,-0.006321905
35511_at,-0.006258035
35937_at,-0.006232142
33001_s_at,-0.00623137
40355_at,-0.006152032
37044_at,-0.006135743
1588_at,-0.00608381
441_s_at,-0.006061397
39720_g_at,-0.006061382
35947_at,-0.006035588
1263_at,-0.005985472
33211_at,-0.00593188
1350_at,-0.00585556
34960_g_at,-0.005851607
36566_at,-0.005807944
36370_at,-0.005799048
1452_at,-0.00579472
32990_at,-0.005789942
37777_at,-0.005781582
40410_at,-0.005739648
39912_at,-0.005675391
41492_r_at,-0.00565952
33649_at,-0.005619911
36456_at,-0.005586498
35354_at,-0.005579138
35954_at,-0.005555093
39125_at,-0.005504907
36974_at,-0.005428324
33553_r_at,-0.005327463
37451_at,-0.005299514
41817_g_at,-0.005272303
198_g_at,-0.00521589
144_at,-0.005156276
1095_s_at,-0.005016906
32560_s_at,-0.005011077
40696_at,-0.00492488
38907_at,-0.00492094
35459_at,-0.004867642
900_at,-0.004854801
36278_at,-0.00482631
33886_at,-0.004796084
1083_s_at,-0.004760675
1193_at,-0.004677663
37432_g_at,-0.004620265
36678_at,-0.004618106
278_at,-0.004551894
33013_at,-0.004548313
421_at,-0.004488142
39879_s_at,-0.004464207
37417_at,-0.004363187
39487_at,-0.004336359
34351_at,-0.00432808
35588_at,-0.004296731
1662_r_at,-0.004277881
39548_at,-0.004228516
469_at,-0.004210143
33084_at,-0.004182129
37288_g_at,-0.004139962
31542_at,-0.004135671
39925_at,-0.004126438
904_s_at,-0.004099429
37843_i_at,-0.004010834
40857_f_at,-0.003941341
37769_at,-0.003839083
34586_s_at,-0.003743215
405_at,-0.003649023
111_at,-0.003628172
37166_at,-0.00359488
38832_r_at,-0.003462235
38904_at,-0.003399166
34101_at,-0.003390093
33706_at,-0.003219365
39886_at,-0.003208948
36471_f_at,-0.003148782
40075_at,-0.003136486
1133_at,-0.003124816
806_at,-0.003102262
40979_at,-0.002883486
34805_at,-0.002832634
38017_at,-0.002778111
39722_at,-0.002777571
1712_s_at,-0.002682238
33100_at,-0.002617001
37232_at,-0.002522304
32742_s_at,-0.002511978
32895_f_at,-0.002458073
1179_at,-0.002438575
36368_at,-0.00242767
38647_at,-0.002389645
37275_at,-0.002325756
40088_at,-0.002255301
33208_at,-0.002200066
32837_at,-0.002110959
37132_at,-0.00209023
1275_at,-0.002087543
37630_at,-0.002075424
32799_at,-0.002023981
34419_at,-0.001971856
34477_at,-0.001951019
34581_s_at,-0.001947607
37317_at,-0.001874965
35046_at,-0.001839977
33751_at,-0.001818866
34495_r_at,-0.001768191
31401_r_at,-0.001759137
34056_g_at,-0.00171383
39234_at,-0.001644298
33585_at,-0.001632679
AFFX-HUMGAPDH/M33197_5_st,-0.001547562
31315_at,-0.001535313
32804_at,-0.001508547
39674_r_at,-0.001431653
33766_at,-0.001387905
35089_at,-0.001241963
40524_at,-0.001239411
32066_g_at,-0.001224287
37954_at,-0.001223855
36595_s_at,-0.001203779
387_at,-0.001158282
39777_at,-0.001134034
38028_at,-0.00102319
35208_at,-0.000933218
35178_at,-0.000889695
41253_s_at,-0.000832514
38619_at,-0.00080648
41785_at,-0.000707576
631_g_at,-0.000687997
33875_at,-0.000669326
40177_at,-0.000634438
40912_s_at,-0.000610348
35959_at,-0.000609704
36934_at,-0.000540647
346_s_at,-0.000522473
1793_at,-0.000506516
36632_at,-0.000457744
37470_at,-0.000418661
36304_at,-0.000415842
38900_at,-0.000376002
1613_s_at,-0.000352734
34092_at,-0.000317134
31660_at,-0.000301881
34991_at,-0.000287062
AFFX-ThrX-M_at,-0.00025755
38514_at,-0.000149177
32674_at,-1.39E-05
36429_at,-4.62E-06
41369_at,0
34093_at,4.99838209311321e-06
32971_at,8.02250744724731e-05
40897_at,9.83237216294341e-05
38925_at,0.000101618
35523_at,0.000149832
846_s_at,0.000213551
36337_at,0.000245449
36422_s_at,0.000308987
36641_at,0.00034178
40663_at,0.000374459
32171_at,0.000385084
33629_at,0.000388741
31317_r_at,0.000451663
35795_at,0.000501999
36225_s_at,0.000536085
37072_at,0.000575404
160037_at,0.000719413
35890_at,0.000776227
35237_at,0.000801997
38658_at,0.000881443
40200_at,0.00088292
1888_s_at,0.000924114
1019_g_at,0.000948156
33653_at,0.000950371
34949_at,0.001023248
33329_at,0.001055638
36850_at,0.001074657
41550_at,0.001151114
39891_at,0.001176049
32026_s_at,0.001179999
31838_at,0.001213915
36031_at,0.001297895
1109_s_at,0.001350373
39318_at,0.001379883
38915_at,0.001400418
35201_at,0.001425529
40042_r_at,0.001601959
40335_at,0.001602239
33472_at,0.001602809
39551_at,0.001604308
33523_at,0.001645057
219_i_at,0.001713386
32473_at,0.001747579
40762_g_at,0.001776468
38177_at,0.001777417
32591_at,0.001871302
40911_at,0.001879229
1511_at,0.001932113
34449_at,0.001973553
33501_r_at,0.002001965
41421_at,0.002037344
40277_at,0.002164944
33349_at,0.002178611
40033_at,0.002201815
37160_at,0.002203714
35069_at,0.002205227
37192_at,0.002260699
34544_at,0.002292456
36910_at,0.002368759
40939_at,0.002396191
38912_at,0.002471812
41210_at,0.00251952
35960_at,0.002564805
36607_at,0.002579189
37492_at,0.002580473
37057_s_at,0.002624106
39068_at,0.002693568
401_s_at,0.002755116
673_at,0.002779481
31475_at,0.002808958
36197_at,0.002816449
37340_at,0.002831775
34560_at,0.002832978
32407_f_at,0.002852361
33204_at,0.002856326
31582_at,0.003053023
121_at,0.003131279
38149_at,0.003244689
1905_s_at,0.003251442
40163_r_at,0.003251697
32516_at,0.003266279
41211_at,0.00329997
1707_g_at,0.00332686
40906_at,0.003360455
34838_at,0.003420215
34851_at,0.003480477
AFFX-PheX-3_at,0.003497135
37097_at,0.003504844
41382_at,0.003506676
39020_at,0.003513458
41811_f_at,0.003574839
39135_at,0.003601602
37235_g_at,0.003621623
35553_at,0.003636239
38189_s_at,0.003673122
34605_at,0.003684913
260_at,0.003726718
1988_at,0.00373069
39657_at,0.003733169
39933_at,0.003736306
1201_at,0.003781857
38153_at,0.003783126
39361_f_at,0.003828733
789_at,0.003918546
31527_at,0.003973976
41151_at,0.00401491
36274_at,0.004031499
41256_at,0.004150488
37985_at,0.004193246
36939_at,0.004238941
33183_at,0.00425815
41539_at,0.004258249
39250_at,0.004283042
41285_at,0.004384882
38444_at,0.004405256
38507_at,0.004415087
804_s_at,0.00447323
33737_f_at,0.004496875
39652_at,0.004528115
39804_at,0.004538996
38129_at,0.004551878
37487_at,0.004555729
37586_at,0.004600026
888_s_at,0.004626683
37791_at,0.00465438
40692_at,0.004702582
36882_at,0.004792468
32270_g_at,0.004834139
230_s_at,0.004845358
36815_at,0.004851928
954_s_at,0.004889413
35308_at,0.005004566
38838_at,0.00506565
41576_at,0.005078749
39484_at,0.005081046
36075_at,0.005094156
38093_at,0.005117351
41460_at,0.005188785
35254_at,0.005192669
35659_at,0.005216505
39864_at,0.00523491
33265_at,0.005243149
33798_at,0.005248156
32834_r_at,0.005262631
41847_at,0.005292879
38132_at,0.005376059
40237_at,0.005381805
34985_at,0.005397073
1234_at,0.005406528
32996_g_at,0.005410821
32133_at,0.005411715
32872_at,0.005424614
38164_at,0.005432473
39457_r_at,0.005445251
37664_at,0.005482022
35948_at,0.005506194
37779_at,0.005546454
37973_at,0.005591507
32246_g_at,0.005611695
39459_at,0.005701815
41795_at,0.005721816
31961_r_at,0.005722059
38547_at,0.005852429
33819_at,0.005873865
39402_at,0.005878533
33569_at,0.005934817
40299_at,0.005965781
1667_s_at,0.005988308
AFFX-HUMISGF3A/M97935_MA_at,0.005991134
32939_g_at,0.0060578
36695_at,0.006074599
321_at,0.006076742
35512_at,0.006091387
36710_at,0.006107857
34182_at,0.00611034
32145_at,0.006134341
37296_at,0.006150617
1749_at,0.006190617
35227_at,0.006227508
34146_at,0.00629453
36478_at,0.006326438
40888_f_at,0.006426638
38029_at,0.00645618
AFFX-LysX-5_at,0.006548501
38092_at,0.006580734
36289_f_at,0.006625928
32273_at,0.006640424
33004_g_at,0.006662038
35749_at,0.006750403
32510_at,0.006770723
32165_at,0.006798129
38601_at,0.006861658
37987_at,0.006869312
41655_at,0.006961541
40761_at,0.007091879
1709_g_at,0.007143502
31814_i_at,0.007172453
36168_at,0.007196795
40544_g_at,0.007303997
36310_at,0.007318937
35526_at,0.007487683
33772_at,0.00750103
35916_s_at,0.007544235
40807_at,0.007592245
40068_at,0.00759971
31375_at,0.007712076
31360_at,0.007744681
35846_at,0.00783342
36235_at,0.007852803
138_at,0.007854155
36908_at,0.007921773
34930_at,0.008004839
38158_at,0.008018548
31875_at,0.008062989
33125_at,0.008072181
39639_s_at,0.008113787
34598_at,0.008127865
1239_s_at,0.008153203
37146_at,0.008183457
36869_at,0.008243218
34720_at,0.008252881
1540_f_at,0.008335419
1619_g_at,0.008341482
39171_at,0.008406305
41491_s_at,0.008423709
34945_at,0.008520916
39591_s_at,0.008553461
37480_at,0.008576537
35223_at,0.008577305
40690_at,0.008606432
41808_at,0.008620985
39504_at,0.008624595
37112_at,0.008628837
34894_r_at,0.008656806
530_at,0.008680729
1637_at,0.008752139
34147_g_at,0.008753135
33958_at,0.008763615
39589_at,0.008795466
1524_at,0.008807746
37186_s_at,0.00881384
33108_i_at,0.008822774
32125_at,0.008837504
1305_s_at,0.008942338
184_at,0.008951406
34119_at,0.008964027
36881_at,0.008969203
431_at,0.00900685
31515_at,0.009011038
39870_at,0.009011229
33201_at,0.009043117
37102_at,0.009102146
37413_at,0.009108911
37608_g_at,0.009128203
1037_at,0.009161552
38883_at,0.00916762
2040_s_at,0.009239136
160_at,0.009266593
34662_at,0.009302884
33606_g_at,0.009393006
221_s_at,0.0094075
37948_at,0.009479933
36374_at,0.009549673
31601_s_at,0.009553107
31584_at,0.00962567
34984_at,0.009627122
34808_at,0.009642599
500_at,0.009690592
1750_at,0.009896342
37812_at,0.009896423
39094_at,0.009913946
31333_at,0.009981532
35680_r_at,0.00999329
1378_g_at,0.009996392
37051_at,0.010043279
37885_at,0.010057016
37196_at,0.010109079
34046_at,0.010150877
34207_at,0.010203666
39603_at,0.010206955
35904_at,0.010223472
34723_at,0.010234201
35573_r_at,0.010236291
31560_at,0.010295381
31620_at,0.010332959
41668_r_at,0.010333588
37540_at,0.010431621
33055_at,0.010440681
34205_at,0.010482838
40121_at,0.010669836
1236_s_at,0.010704266
1222_at,0.010837453
33103_s_at,0.010889773
33162_at,0.010895179
32000_g_at,0.010955592
37206_at,0.010967878
38490_r_at,0.011056375
41104_at,0.011133531
929_at,0.011144276
40721_g_at,0.01120085
